"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
8.068291587E-3,7.791366577E0,6.384704590E0,-4.648910522E1,4.756791724E1
1.802229160E-2,7.752609253E0,6.432617188E0,-4.633853149E1,4.742089218E1
2.797529160E-2,7.700637817E0,6.531494141E0,-4.630673218E1,4.739486980E1
3.792929160E-2,7.404724121E0,6.798767090E0,-4.631134033E1,4.738980288E1
4.788329161E-2,7.287292480E0,7.022094727E0,-4.625061035E1,4.734483503E1
5.783729162E-2,7.152603149E0,7.014923096E0,-4.624369812E1,4.731647170E1
6.779029162E-2,7.173141479E0,7.052886963E0,-4.618981934E1,4.727257750E1
7.774429163E-2,7.133041382E0,6.923889160E0,-4.622554016E1,4.728235489E1
8.769829164E-2,7.268951416E0,6.832183838E0,-4.635139465E1,4.741274277E1
9.765229165E-2,7.315811157E0,6.810791016E0,-4.625015259E1,4.731790973E1
1.076062917E-1,7.450851440E0,6.939483643E0,-4.626504517E1,4.737220730E1
1.175592917E-1,7.501998901E0,6.845977783E0,-4.622779846E1,4.733029421E1
1.275132917E-1,7.429077148E0,6.816162109E0,-4.615953064E1,4.724778854E1
1.374672917E-1,7.475021362E0,6.875976562E0,-4.617054749E1,4.727445878E1
1.474212916E-1,7.399475098E0,6.762573242E0,-4.609144592E1,4.716890942E1
1.573742916E-1,7.301788330E0,6.847076416E0,-4.603543091E1,4.711113952E1
1.673282916E-1,7.416915894E0,6.976623535E0,-4.607995605E1,4.719159107E1
1.772822916E-1,7.408187866E0,6.891601562E0,-4.599540710E1,4.709514725E1
1.872362916E-1,7.541366577E0,6.894927979E0,-4.596769714E1,4.708971674E1
1.971902916E-1,7.481796265E0,7.025665283E0,-4.614772034E1,4.727525082E1
2.071432916E-1,7.474090576E0,7.072113037E0,-4.618296814E1,4.731536071E1
2.170972916E-1,7.546890259E0,7.065582275E0,-4.595358276E1,4.710212070E1
2.270512916E-1,7.505416870E0,7.024200439E0,-4.600511169E1,4.713959033E1
2.370052916E-1,7.471221924E0,7.105163574E0,-4.614826965E1,4.728599474E1
2.469592916E-1,7.417831421E0,7.143493652E0,-4.610966492E1,4.724568682E1
2.569122916E-1,7.433837891E0,7.262939453E0,-4.600633240E1,4.716561095E1
2.668662916E-1,7.405853271E0,7.264587402E0,-4.602537537E1,4.718003890E1
2.768202916E-1,7.342758179E0,7.264556885E0,-4.585115051E1,4.700019029E1
2.867742917E-1,7.153381348E0,7.481475830E0,-4.592468262E1,4.707674393E1
2.967272917E-1,7.145492554E0,7.624847412E0,-4.626817322E1,4.743353471E1
3.066812917E-1,7.270126343E0,7.686553955E0,-4.610604858E1,4.730439266E1
3.166352916E-1,7.166870117E0,7.626190186E0,-4.607876587E1,4.725225358E1
3.265892916E-1,7.206115723E0,7.628479004E0,-4.605119324E1,4.723170751E1
3.365432916E-1,7.095642090E0,7.512237549E0,-4.613305664E1,4.727621775E1
3.464962916E-1,7.230987549E0,7.613525391E0,-4.624093628E1,4.741810981E1
3.564502916E-1,7.188018799E0,7.527984619E0,-4.601699829E1,4.717946903E1
3.664042916E-1,7.092575073E0,7.576019287E0,-4.600669861E1,4.716266539E1
3.763582916E-1,7.055389404E0,7.571136475E0,-4.599847412E1,4.714827938E1
3.863112916E-1,7.063934326E0,7.662841797E0,-4.607281494E1,4.723687743E1
3.962652916E-1,7.010421753E0,7.551483154E0,-4.604891968E1,4.718764578E1
4.062192916E-1,7.174255371E0,7.763702393E0,-4.587911987E1,4.708119216E1
4.161732916E-1,7.079910278E0,7.654724121E0,-4.602412415E1,4.719046444E1
4.261272916E-1,7.053466797E0,7.640502930E0,-4.611657715E1,4.727438383E1
4.360802916E-1,7.099349976E0,7.864257812E0,-4.621243286E1,4.741135172E1
4.460342916E-1,6.916366577E0,7.587890625E0,-4.611741638E1,4.724646341E1
4.559882917E-1,6.893280029E0,7.594696045E0,-4.628768921E1,4.741040909E1
4.659422917E-1,6.958847046E0,7.616729736E0,-4.634283447E1,4.747734650E1
4.758962917E-1,6.912063599E0,7.659240723E0,-4.629151917E1,4.742726366E1
4.858492917E-1,6.918640137E0,7.673461914E0,-4.621247864E1,4.735338194E1
4.958032916E-1,6.902160645E0,7.704254150E0,-4.613980103E1,4.728505675E1
5.057572916E-1,7.002624512E0,7.622436523E0,-4.614811707E1,4.729468255E1
5.157112916E-1,7.034408569E0,7.657714844E0,-4.624444580E1,4.739907455E1
5.256642916E-1,7.097091675E0,7.768310547E0,-4.624655151E1,4.742846072E1
5.356182916E-1,7.071182251E0,7.751312256E0,-4.629194641E1,4.746608013E1
5.455722916E-1,7.095260620E0,7.675018311E0,-4.632157898E1,4.748618018E1
5.555262916E-1,7.127746582E0,7.788696289E0,-4.632321167E1,4.751114081E1
5.654802916E-1,7.146713257E0,7.702209473E0,-4.628097534E1,4.745870015E1
5.754332916E-1,7.101058960E0,7.734771729E0,-4.630902100E1,4.748449387E1
5.853872916E-1,7.128219604E0,7.864685059E0,-4.617929077E1,4.738345367E1
5.953412916E-1,7.218521118E0,7.871276855E0,-4.601849365E1,4.724156861E1
6.052952916E-1,7.152740479E0,7.605926514E0,-4.595343018E1,4.712461734E1
6.152482916E-1,6.969039917E0,7.693389893E0,-4.601945496E1,4.717569289E1
6.252022916E-1,7.169555664E0,7.699707031E0,-4.600283813E1,4.719056191E1
6.351562917E-1,7.141876221E0,7.683288574E0,-4.609271240E1,4.727131748E1
6.451102917E-1,7.158203125E0,7.594818115E0,-4.607597351E1,4.724316320E1
6.550642917E-1,7.073974609E0,7.686645508E0,-4.601922607E1,4.718998627E1
6.650172917E-1,7.060638428E0,7.733551025E0,-4.617590332E1,4.734843687E1
6.749712916E-1,7.088363647E0,7.717010498E0,-4.614596558E1,4.732068564E1
6.849252916E-1,7.190368652E0,7.877075195E0,-4.612542725E1,4.734242023E1
6.948792916E-1,7.108779907E0,7.838745117E0,-4.619554138E1,4.739207445E1
7.048332916E-1,7.028976440E0,7.835540771E0,-4.623696899E1,4.742003280E1
7.147862916E-1,6.831314087E0,7.739990234E0,-4.632402039E1,4.746039576E1
7.247402916E-1,6.663345337E0,7.639923096E0,-4.615588379E1,4.725604939E1
7.346942916E-1,6.503890991E0,7.710449219E0,-4.617503357E1,4.726399634E1
7.446482916E-1,6.352066040E0,7.780303955E0,-4.622998047E1,4.730848726E1
7.546012916E-1,6.209426880E0,7.626861572E0,-4.637149048E1,4.740296540E1
7.645552916E-1,6.191635132E0,7.687194824E0,-4.643563843E1,4.747312741E1
7.745092916E-1,5.993316650E0,7.709777832E0,-4.647972107E1,4.749447325E1
7.844632916E-1,5.769195557E0,7.759155273E0,-4.646228027E1,4.745768216E1
7.944172916E-1,5.589263916E0,7.819305420E0,-4.617810059E1,4.716776847E1
8.043702916E-1,5.529022217E0,7.766937256E0,-4.620596313E1,4.717930087E1
8.143242917E-1,5.230133057E0,7.860565186E0,-4.612811279E1,4.708445143E1
8.242782917E-1,5.089675903E0,7.848785400E0,-4.632215881E1,4.725728124E1
8.342322917E-1,5.236434937E0,7.926422119E0,-4.631738281E1,4.728158594E1
8.441852917E-1,5.185638428E0,7.849334717E0,-4.625639343E1,4.720335618E1
8.541392916E-1,5.250976562E0,7.886016846E0,-4.621665955E1,4.717776633E1
8.640932916E-1,5.191589355E0,7.790344238E0,-4.628456116E1,4.722184521E1
8.740472916E-1,5.197494507E0,7.848327637E0,-4.622193909E1,4.717073085E1
8.840012916E-1,5.160995483E0,7.853057861E0,-4.626327515E1,4.720801859E1
8.939542916E-1,5.127807617E0,7.906951904E0,-4.636404419E1,4.731214319E1
9.039082916E-1,5.294708252E0,7.828552246E0,-4.625930786E1,4.721486767E1
9.138615833E-1,5.224273682E0,7.786163330E0,-4.619358826E1,4.713560195E1
9.238155832E-1,5.225753784E0,7.874572754E0,-4.626713562E1,4.722250774E1
9.337695832E-1,5.366607666E0,7.845886230E0,-4.640614319E1,4.736970059E1
9.437225832E-1,5.433898926E0,7.786468506E0,-4.646313477E1,4.742340394E1
9.536765832E-1,5.543731689E0,7.826171875E0,-4.668283081E1,4.765782853E1
9.636305833E-1,5.488922119E0,7.708679199E0,-4.655023193E1,4.750237988E1
9.735845833E-1,5.713851929E0,7.813995361E0,-4.653112793E1,4.752738678E1
9.835375833E-1,5.625656128E0,7.662689209E0,-4.650291443E1,4.746457482E1
9.934915833E-1,5.685440063E0,7.779937744E0,-4.639370728E1,4.738383411E1
1.003445583E0,5.687271118E0,7.740020752E0,-4.641416931E1,4.739755360E1
1.013399583E0,5.631896973E0,7.821533203E0,-4.651277161E1,4.750086913E1
1.023353583E0,5.468322754E0,7.719238281E0,-4.647839355E1,4.743132152E1
1.033306583E0,5.354782104E0,7.719543457E0,-4.646340942E1,4.740372831E1
1.043260583E0,5.497940063E0,7.932434082E0,-4.637602234E1,4.736967705E1
1.053214583E0,5.496337891E0,7.890136719E0,-4.636694336E1,4.735353655E1
1.063168583E0,5.473571777E0,7.895935059E0,-4.639363098E1,4.737799884E1
1.073121583E0,5.552612305E0,7.809295654E0,-4.651110840E1,4.748789116E1
1.083075583E0,5.712310791E0,7.926940918E0,-4.653759766E1,4.755223320E1
1.093029583E0,5.635330200E0,7.930999756E0,-4.636720276E1,4.737694793E1
1.102983583E0,5.652572632E0,7.930938721E0,-4.650157166E1,4.751049918E1
1.112937583E0,5.730133057E0,7.939575195E0,-4.642013550E1,4.744154570E1
1.122890583E0,5.664443970E0,7.787628174E0,-4.647833252E1,4.746544503E1
1.132844583E0,5.812698364E0,7.876953125E0,-4.654440308E1,4.756275129E1
1.142798583E0,5.665649414E0,7.900085449E0,-4.642399597E1,4.743098497E1
1.152752583E0,5.917800903E0,7.885986328E0,-4.641017151E1,4.744589727E1
1.162705583E0,5.804458618E0,7.812530518E0,-4.647013855E1,4.747842826E1
1.172659583E0,5.690399170E0,7.775909424E0,-4.639868164E1,4.738863860E1
1.182613583E0,5.765930176E0,7.777404785E0,-4.646202087E1,4.746001854E1
1.192567583E0,5.717071533E0,7.780487061E0,-4.664224243E1,4.763107877E1
1.202521583E0,5.662902832E0,7.717193604E0,-4.649253845E1,4.746766981E1
1.212474583E0,5.683883667E0,7.709808350E0,-4.649951172E1,4.747580719E1
1.222428583E0,5.721389771E0,7.717224121E0,-4.666970825E1,4.764820581E1
1.232382583E0,5.732849121E0,7.704132080E0,-4.668453979E1,4.766199184E1
1.242336583E0,5.770355225E0,7.723388672E0,-4.656336975E1,4.755097407E1
1.252290583E0,5.612976074E0,7.688293457E0,-4.635272217E1,4.732008251E1
1.262243583E0,5.763122559E0,7.567810059E0,-4.639822388E1,4.736328229E1
1.272197583E0,5.780380249E0,7.723327637E0,-4.640890503E1,4.740093935E1
1.282151583E0,5.734191895E0,7.584106445E0,-4.659794617E1,4.755805099E1
1.292105583E0,5.621704102E0,7.596740723E0,-4.662664795E1,4.757476564E1
1.302058583E0,5.695510864E0,7.630798340E0,-4.666778564E1,4.762929922E1
1.312012583E0,5.705032349E0,7.718719482E0,-4.661198425E1,4.758994747E1
1.321966583E0,5.776275635E0,7.637939453E0,-4.663955688E1,4.761251669E1
1.331920583E0,5.776275635E0,7.637939453E0,-4.663955688E1,4.761251669E1
1.341874583E0,5.787780762E0,7.604919434E0,-4.668069458E1,4.764892918E1
1.351827583E0,5.670776367E0,7.527069092E0,-4.661846924E1,4.756149859E1
1.361781583E0,5.759384155E0,7.475646973E0,-4.648048401E1,4.742880135E1
1.371735583E0,5.631362915E0,7.545898438E0,-4.662591553E1,4.756709819E1
1.381689583E0,5.681411743E0,7.596771240E0,-4.671363831E1,4.766711001E1
1.391642583E0,5.531234741E0,7.648040771E0,-4.653222656E1,4.747983987E1
1.401596583E0,5.647232056E0,7.632598877E0,-4.659153748E1,4.754912365E1
1.411550583E0,5.725692749E0,7.555480957E0,-4.653710938E1,4.749285629E1
1.421504583E0,5.740020752E0,7.432434082E0,-4.656094360E1,4.749853033E1
1.431458583E0,5.707290649E0,7.543701172E0,-4.657005310E1,4.752105259E1
1.441411583E0,5.746932983E0,7.270172119E0,-4.646005249E1,4.737530072E1
1.451365583E0,5.650680542E0,7.283172607E0,-4.651312256E1,4.741777477E1
1.461319583E0,5.665420532E0,7.208221436E0,-4.640350342E1,4.730053462E1
1.471273583E0,5.826156616E0,7.367645264E0,-4.632795715E1,4.727056073E1
1.481226583E0,5.859252930E0,7.318542480E0,-4.638693237E1,4.732482862E1
1.491180583E0,5.816696167E0,7.392761230E0,-4.658720398E1,4.752740733E1
1.501134583E0,5.730880737E0,7.316925049E0,-4.631980896E1,4.724304275E1
1.511088583E0,5.666275024E0,7.323944092E0,-4.627868652E1,4.719601314E1
1.521042583E0,5.729888916E0,7.371459961E0,-4.635955811E1,4.729036558E1
1.530995583E0,5.741195679E0,7.384552002E0,-4.639662170E1,4.733011136E1
1.540949583E0,5.760513306E0,7.323059082E0,-4.625856018E1,4.718755236E1
1.550903583E0,5.726364136E0,7.448852539E0,-4.636480713E1,4.730720865E1
1.560857583E0,5.706512451E0,7.365051270E0,-4.646359253E1,4.738853970E1
1.570810583E0,5.622467041E0,7.507537842E0,-4.639280701E1,4.733146736E1
1.580764583E0,5.571624756E0,7.403198242E0,-4.635922241E1,4.727608115E1
1.590718583E0,5.584686279E0,7.509857178E0,-4.639897156E1,4.733340509E1
1.600672583E0,5.689132690E0,7.526275635E0,-4.623059082E1,4.718345667E1
1.610626583E0,5.565521240E0,7.554931641E0,-4.632542419E1,4.726623473E1
1.620579583E0,5.507644653E0,7.569244385E0,-4.642619324E1,4.736052184E1
1.630533583E0,5.478485107E0,7.671325684E0,-4.644181824E1,4.738887547E1
1.640487583E0,5.611175537E0,7.555541992E0,-4.635743713E1,4.730310226E1
1.650441583E0,5.563140869E0,7.463378906E0,-4.657162476E1,4.749280781E1
1.660394583E0,5.469161987E0,7.370422363E0,-4.660194397E1,4.749711613E1
1.670348583E0,5.499603271E0,7.473052979E0,-4.667938232E1,4.759261383E1
1.680302583E0,5.537826538E0,7.458740234E0,-4.662843323E1,4.754483267E1
1.690256583E0,5.520935059E0,7.549530029E0,-4.650312805E1,4.743434458E1
1.700210583E0,5.522415161E0,7.563690186E0,-4.646936035E1,4.740367000E1
1.710163583E0,5.529251099E0,7.510406494E0,-4.651037598E1,4.743620871E1
1.720117583E0,5.528961182E0,7.478363037E0,-4.655587769E1,4.747573141E1
1.730071583E0,5.611099243E0,7.681671143E0,-4.644581604E1,4.740998137E1
1.740025583E0,5.586029053E0,7.603851318E0,-4.638275146E1,4.733267274E1
1.749978583E0,5.648284912E0,7.545440674E0,-4.635984802E1,4.730826890E1
1.759932583E0,5.610916138E0,7.572387695E0,-4.661915588E1,4.756226583E1
1.769886583E0,5.555114746E0,7.515686035E0,-4.640792847E1,4.733963098E1
1.779840583E0,5.590133667E0,7.581939697E0,-4.650233459E1,4.744683895E1
1.789794583E0,5.648529053E0,7.556427002E0,-4.655253601E1,4.749888502E1
1.799747583E0,5.741683960E0,7.725189209E0,-4.662370300E1,4.760688148E1
1.809701583E0,5.710220337E0,7.669464111E0,-4.645858765E1,4.743234827E1
1.819655583E0,5.606704712E0,7.650024414E0,-4.652757263E1,4.748445036E1
1.829609583E0,5.602081299E0,7.564697266E0,-4.649839783E1,4.744163741E1
1.839562583E0,5.594451904E0,7.536285400E0,-4.661402893E1,4.754956554E1
1.849516583E0,5.719558716E0,7.485382080E0,-4.648234558E1,4.742734177E1
1.859470583E0,5.711242676E0,7.541412354E0,-4.665832520E1,4.760767273E1
1.869424583E0,5.754714966E0,7.499176025E0,-4.667384338E1,4.762144519E1
1.879378583E0,5.989501953E0,7.532806396E0,-4.652726746E1,4.751214500E1
1.889331583E0,6.091644287E0,7.528869629E0,-4.632978821E1,4.733118722E1
1.899285583E0,5.963455200E0,7.413330078E0,-4.635612488E1,4.732241091E1
1.909239583E0,5.969070435E0,7.407318115E0,-4.639796448E1,4.736316365E1
1.919194417E0,5.939697266E0,7.421539307E0,-4.622048950E1,4.718784694E1
1.929148417E0,5.966644287E0,7.388519287E0,-4.654911804E1,4.750801461E1
1.939101417E0,6.029220581E0,7.428955078E0,-4.645033264E1,4.742546022E1
1.949055417E0,5.990707397E0,7.597381592E0,-4.669638062E1,4.768816147E1
1.959009417E0,5.983978271E0,7.561431885E0,-4.654357910E1,4.753196823E1
1.968963417E0,5.903640747E0,7.546966553E0,-4.660774231E1,4.758246864E1
1.978916417E0,5.859512329E0,7.495239258E0,-4.657107544E1,4.753291032E1
1.988870417E0,5.819595337E0,7.439422607E0,-4.649043274E1,4.744020484E1
1.998824417E0,5.948776245E0,7.391296387E0,-4.640890503E1,4.736882590E1
2.008778417E0,5.891204834E0,7.441040039E0,-4.641079712E1,4.737127252E1
2.018732417E0,5.780807495E0,7.289886475E0,-4.632649231E1,4.725149807E1
2.028685417E0,5.878982544E0,7.389617920E0,-4.619969177E1,4.715485562E1
2.038639417E0,5.941085815E0,7.466064453E0,-4.630894470E1,4.728167698E1
2.048593417E0,5.905853271E0,7.465118408E0,-4.637983704E1,4.734655615E1
2.058547417E0,5.756607056E0,7.553833008E0,-4.655088806E1,4.750983158E1
2.068500417E0,5.805419922E0,7.653656006E0,-4.656283569E1,4.754344349E1
2.078454417E0,5.901107788E0,7.794921875E0,-4.661889648E1,4.763302835E1
2.088408417E0,5.922012329E0,7.645294189E0,-4.643980408E1,4.743602171E1
2.098362417E0,5.756530762E0,7.761077881E0,-4.650712585E1,4.750036559E1
2.108316417E0,5.868133545E0,7.678863525E0,-4.666467285E1,4.765492240E1
2.118269417E0,5.928298950E0,7.573730469E0,-4.652896118E1,4.751263359E1
2.128223417E0,5.826751709E0,7.606719971E0,-4.652604675E1,4.750248678E1
2.138177417E0,5.670181274E0,7.516601562E0,-4.661944580E1,4.756072940E1
2.148131417E0,5.714080811E0,7.533599854E0,-4.647314453E1,4.742529925E1
2.158084417E0,5.747940063E0,7.669342041E0,-4.657130432E1,4.754728182E1
2.168038417E0,5.637359619E0,7.757293701E0,-4.655422974E1,4.753158671E1
2.177992417E0,5.683929443E0,7.821136475E0,-4.653785706E1,4.753156182E1
2.187946417E0,5.703903198E0,7.882171631E0,-4.640251160E1,4.741156213E1
2.197900417E0,5.648757935E0,7.924621582E0,-4.620780945E1,4.722149667E1
2.207853417E0,5.625427246E0,7.882934570E0,-4.640412903E1,4.740389520E1
2.217807417E0,5.694747925E0,7.955749512E0,-4.645478821E1,4.747390285E1
2.227761417E0,5.680831909E0,8.064147949E0,-4.633149719E1,4.736992680E1
2.237715417E0,5.613845825E0,8.172302246E0,-4.646592712E1,4.751193716E1
2.247668417E0,5.631439209E0,7.980224609E0,-4.639364624E1,4.741062649E1
2.257622417E0,5.598007202E0,7.982910156E0,-4.631361389E1,4.732880065E1
2.267576417E0,5.678039551E0,8.062316895E0,-4.629322815E1,4.733185037E1
2.277530417E0,5.607238770E0,8.005371094E0,-4.653298950E1,4.754835649E1
2.287484417E0,5.670471191E0,7.908630371E0,-4.648590088E1,4.749357492E1
2.297437417E0,5.461318970E0,7.773040771E0,-4.658280945E1,4.754160603E1
2.307391417E0,5.479019165E0,7.761199951E0,-4.638687134E1,4.734973821E1
2.317345417E0,5.369552612E0,7.916809082E0,-4.630213928E1,4.727997529E1
2.327299417E0,5.473999023E0,7.941467285E0,-4.645903015E1,4.744968968E1
2.337253417E0,5.382812500E0,7.912902832E0,-4.650460815E1,4.747912469E1
2.347206417E0,5.467437744E0,7.954925537E0,-4.634738159E1,4.734187888E1
2.357160417E0,5.366699219E0,8.011688232E0,-4.631465149E1,4.730788044E1
2.367114417E0,5.323760986E0,7.986602783E0,-4.627478027E1,4.725974550E1
2.377068417E0,5.568923950E0,8.113586426E0,-4.630943298E1,4.734349778E1
2.387021417E0,5.542327881E0,8.068603516E0,-4.626974487E1,4.729385850E1
2.396975417E0,5.578445435E0,7.983703613E0,-4.639636230E1,4.740760500E1
2.406929417E0,5.564041138E0,7.983428955E0,-4.628288269E1,4.729480861E1
2.416883417E0,5.646835327E0,8.028869629E0,-4.630738831E1,4.733628321E1
2.426837417E0,5.644104004E0,8.130310059E0,-4.625267029E1,4.729976068E1
2.436790417E0,5.639343262E0,8.059936523E0,-4.645593262E1,4.748598156E1
